text,disaster,gpe,detected_gpe,response_time,query_tokens,response_tokens
Local volunteers and HFUSA setting up sanitation facilities in Colonia del Mar for victims of the MexicoEarthquake ,volunteers,nan,"Local volunteers, HFUSA, Mexico, Colonia del Mar",9.7187,52,12
"Got a totally inappropriate response for my complaint about the Mexico earthquake coverage. Seriously, BBCWorld! ",earthquake,Mexico,Mexico,4.8026,50,1
Friends amp; family greeted LACo FD search amp; rescue team back California MexicoEarthquake . WELCOME HOME! ! theOFDA ,"rescue, search",California,"California, LACo FD",5.6845,59,6
New footage of the earthquake in Mexico via r videos ,earthquake,Mexico,"Mexico, Rvideos",4.9269,41,4
Kankakee salon raising money for Mexico City earthquake victims through haircuts today. ,earthquake,Mexico City,"Kankakee, Mexico City",4.0512,48,7
"In Mexico City, this Jewish NGO is the go to agency for earthquake relief ","relief, earthquake",Mexico City,"Mexico City, Buenos Aires",7.7813,46,5
Four Tet to headline Mexico earthquake fundraiser in London ,earthquake,Mexico,"Mexico, London",4.2998,40,3
RT sdut Photos Meet the sniff dogs rescuing earthquake survivors in Mexico ,earthquake,Mexico,"Smart Text Photos, photos, meet the sniff dogs, rescuing earthquake survivors, in mexico",5.8383,45,18
Distributing tarps in huamuchil oaxaca mexicoearthquake ,,oaxaca,"ho chamical, oxaca, mexico",4.4359,47,8
New top story on Hacker News Mexico s 7.2 Earthquake from a transit camera ,Earthquake,Mexico,"Mexico, New top story on Hacker News",4.8601,49,8
Raw New footage emerges of horror building collapse during Mexico earthquake ,"earthquake, collapse",Mexico,Mexico,5.329,42,1
Trump blames delayed message to Mexican quake victims on bad phone reception ,quake,nan,国 美 国 人,5.7923,43,8
Book Clash Between Two Kingdoms By Angela Strong. Book Jesus PuertoRico mexicoearthquake Amazon Prayer ,Strong,nan,"Coastal, Amaza/mexican earthquake",6.9323,51,10
New YorkDailyNews The death toll from Mexico s magnitude 7.1 earthquake. . . ,"earthquake, magnitude, death",Mexico,New York (City) Mexico (Country),13.4246,50,9
Kim Kardashian Makes Plea for Earthquake Victims With Magazine Cover Spread ,Earthquake,nan,"Earthquake Victims, Magazine Cover",4.1109,44,6
Forgotten in life and death inequality for Mexico s invisible underclass after quake ,"quake, death",Mexico,Mexico,3.2398,46,1
"Few Californians have earthquake insurance, but interest has jumped since the Mexico quakes ",earthquake,Mexico,"California, Mexico",3.3275,47,3
Snakebot deployed for urban search and rescue after Mexico City earthquake ,"earthquake, rescue, search",Mexico City,Mexico City,4.353,43,2
Questions of government oversight in building permits rise in aftermath of MX Earthquake ,"Earthquake, aftermath",nan,MX Earthquake,9.968,45,3
Local woman details Mexico earthquake ,earthquake,Mexico,Mexico,5.1046,36,1
First day at P amp; G Geneva! Already impressed by their proactive support to the mexicoearthquake ,support,nan,"Pamp, Geneva",4.3755,51,4
NiLP Report Inequlities of the Mexico Earthquake ,Earthquake,Mexico,Mexico,6.9817,43,1
Subsistence helps send aid to Mexico earthquake victims NoradNorthcom ,earthquake,Mexico,"Mexico,Norad,Northcom",3.2915,45,7
"RT latimes 2, 000 historic buildings in Mexico have been damaged by the earthquake ",earthquake,Mexico,"""Latsamte, Mexico, earthquake""",5.7266,49,9
"Toys, clothes, shoes, books all going to Mexico for earthquake victims ",earthquake,Mexico,Mexico,2.3061,46,1
mexico 7.1 about earthquake. More explantion on my blog painting artoftheday mexique ,earthquake,mexico,"mexico, mexique",6.2701,56,6
pancho5757 MikeyTriggs Mexico s earthquake victims can t even get donations bc of cartels! ,earthquake,Mexico,Mexico,9.3448,53,1
"Ultra Mexico Offering Discounted Tickets, Giving Back To Mexico City Earthquake Relief ","Relief, Earthquake","Mexico City,  Mexico","UltraMexico, Mexico City, Earthquake Relief",5.5878,46,9
Please help support and share ! ! ! LasVegasShooting mexicoearthquake PuertoRicoSeLevanta ,support,nan,"USA, LA, mexico, earthquake, PuertoRico",7.8199,54,11
Hero of Mexico Earthquake Loves to Have Her Ears Scratched by Embalajedigital ,Earthquake,Mexico,Mexico,5.1371,50,1
Arriba Mexico Is the Airbnb for Homes Destroyed by Earthquake ,"Earthquake, Destroyed",Mexico,"Arriba, México",20.8114,44,4
RT PMDNewsGov President condoles Mexico earthquake victims ,earthquake,Mexico,Mexico,2.9011,42,1
ONTIERMexico will provide free legal advice to those affected by the earthquake ,earthquake,nan,Mexico,5.1952,45,1
America stay strong! LasVegasShooting mexicoearthquake PuertoRicoReliefNOW HoustonStrong ,strong,nan,"America, LasVegas, mexico, earthquake, PuertoRico, Houston",26.6489,51,15
Scary Mexico Earthquake CCTV Footage! ,Earthquake,Mexico,"Mexico, Earthquake",3.2965,40,4
FULL STORY SalvationArmy in Mexico Continues Earthquake Response ,Earthquake,Mexico,"Full-Story Army, Mexico",4.6423,42,6
Via my Instagram two women walk past an earthquake damaged building in Jojutla Mexico ,earthquake,"Mexico,  Jojutla",Jojutla Mexico,6.0909,48,5
"Frida, a Labrador, has been working tirelessly after the earthquake in Mexico. WSJ ",earthquake,Mexico,"Mexico, Mexico City",2.9528,50,4
Need a holiday? Check this Earthquake in Mexico Travel FreedomExplorers holiday ,Earthquake,Mexico,"Mexico, Earthquake, Travel FreedomExplorers holiday",4.6745,47,11
Earthquake experts break silence over fears volcanoes and quakes PROVES world ending ,Earthquake,nan,"Japan, California",8.1299,47,3
"Food gt; Bar restaurant gt; After the Earthquake, a Mexico City Restauran gt; Food ",Earthquake,Mexico City,"Bar restaurant, Restauran, Mexico City, Food",11.0823,52,11
"Mexico to Help Earthquake Victims with Tax Exemptions, Financial Credits ",Earthquake,Mexico,Mexico,3.9855,45,1
Orillia family rallies for Mexico following deadly earthquake. ,earthquake,Mexico,"Orillia, Mexico, earthquake",31.583,42,7
Oaxaca Study Abroad 2017 alumni sells fruit cups at the Latinx Mexico Earthquake Relief fundraiser at UT Dallas ,"Relief, Earthquake","Mexico,  Oaxaca","UT Dallas, Mexico",5.9071,56,4
Metal 4 Mexico Earthquake Relief Compilation DeadSeaRecord Taipanofficial Metal4Mexico ,"Relief, Earthquake",Mexico,"Mexico, DeadSea, Metal4Mexico",7.4843,49,8
EPN Tragedies Have Brought Army and Citizens Closer mexicoearthquake news Mexico ,,Mexico,"mexico,earthquakes,natives",3.1287,49,9
Mexico City s Earthquake Alert Worked. The Rest of the Country Wasn t So Lucky ,"Alert, Earthquake",Mexico City,Mexico City,4.7689,50,2
Photos that will make you want to Visit Mexico City. . . now! ,,Mexico City,"Mexico City, Now",3.385,46,4
Mexico City prosecutors open criminal probes into buildings damaged in the deadly earthquake ,earthquake,Mexico City,"Mexico City, buildings, earthquake",4.2343,44,6
Mexico earthquake hits home for Hollabaugh Brothers employees in Adams County ,earthquake,Mexico,"Mexico, Adams County",3.1919,44,4
Sun Earthquake Model Matches M8.1 in Mexico ,Earthquake,Mexico,Mexico,6.3287,42,1
This Podcast Shines a Light on the Volunteers Who Rushed to Help Mexico s Earthquake Victims ,"Earthquake, Volunteers",Mexico,Mexico,4.2039,50,1
Carlos santana donates 100k to mexico earthquake relief for kids. ,"relief, earthquake",mexico,Mexico,4.2645,46,1
Seth troxler donates 10k to earthquake relief efforts challenges fellow umf mexico . . . . ,"efforts, relief, earthquake",mexico,"The sentence identifies locations by breaking down key terms. The word ""mexico"" is a city in the United States. Additionally, ""fellow umf"" likely refers to Brazil's donation context, identified as ""brasil."" Therefore, the locations are:, - mexico, - brazil",6.3449,54,58
Entercom San Francisco Stations Raise Funds For Mexico Earthquake Survivors ,Earthquake,"Mexico,  San Francisco",San Francisco,4.8095,44,2
Mexico Earthquakes International Medical Corps IMC Worldwide ,,Mexico,"Mexico, Earthquakes, International Medical Corps IMC, Worldwide",6.4657,41,13
Napa school employee Valentin Fuentes Villanueva loses 6 family members in Mexico earthquake ,earthquake,"Mexico,  Villanueva","Napa, Valentin Fuentes Villanueva, Mexico",3.8843,50,12
