text,disaster,gpe,detected_gpe,response_time,query_tokens,response_tokens
"The recent earthquake that hit the Noto Peninsula, Ishikawa Prefecture, Japan, has left devastating impacts. To support relief efforts, visit Ishikawa Prefecture s website or the Japan Red Cross ","efforts, relief, support, devastating, earthquake","Japan,  Ishikawa Prefecture,  Japan,  Ishikawa Prefecture,  Noto Peninsula","Noto Peninsula, Ishikawa Prefecture, Japan",4.5884,72,11
"Japan Earthquake update JAN 4, 2024. Japanese rescuers race to find survivors as quake death toll rises to 78. Scale of damage to roads and poor weather hamper relief efforts, three days after quake off Noto Peninsula. ","efforts, relief, damage, Earthquake","Noto Peninsula,  Japan","Japan, Japan Earthquake, January 4, 2024, Noto Peninsula",6.0108,81,17
"Collaborative Efforts and Innovation Mark Drone Relief Operations Following Noto Peninsula Earthquake Uniting Forces Innovating Relief Efforts through Drone Technology in Post Earthquake Japan This article published in collaboration with JUIDA, the ","Earthquake, Efforts, Relief, Earthquake, Relief, Efforts","Japan,  Noto Peninsula","Japan, Noto Peninsula",5.123,75,5
"Collaborative Efforts and Innovation Mark Drone Relief Operations Following Noto Peninsula Earthquake Uniting Forces Innovating Relief Efforts through Drone Technology in Post Earthquake Japan This article published in collaboration with JUIDA, the ","Earthquake, Efforts, Relief, Earthquake, Relief, Efforts","Japan,  Noto Peninsula","Noto, Japan, Post Earthquake",11.3099,75,8
"I have a chronic illness that causes the muscles in my body to atrophy, so I wear a ventilator and continue to write haiku while receiving medical care at home. The proceeds will be donated to an NPO supporting the Noto Peninsula earthquake relief efforts. ","efforts, relief, earthquake",Noto Peninsula,"The local areas mentioned in the sentence are Noto Peninsula and home., Answer: Noto Peninsula, home",4.853,84,21
"There will be an archive for Kanju Akeome 2024 stream! Do take note that archive ends on the same day Fri at 11 59pm Also, part of the proceeds from the stream will be donated to support disaster relief efforts for the Noto Peninsula Earthquake. ","Earthquake, efforts, relief, disaster, support",Noto Peninsula,"Kanju Akeome Stream, Noto Peninsula",6.8559,89,11
Momo has donated 10 million yen to Ishikawa Prefecture as a donation for the recent Noto Peninsula Earthquake ,Earthquake,"Noto Peninsula,  Ishikawa Prefecture","""Momo, Ishikawa Prefecture, Noto Prefecture.""",5.5361,56,14
"The Pokemon Company s Humanitarian Efforts 50 Million Yen Donation for Noto Peninsula Earthquake Relief Summary In response to the recent Noto Peninsula Earthquake, the Pokemon Compa. . . Link ","Earthquake, Relief, Earthquake, Efforts","Noto Peninsula,  Noto Peninsula",notoprefecture,5.1548,72,4
We have made a modest donation from our NFT sales to support the earthquake relief efforts in the Noto Peninsula. We hope this contribution provides some support to those affected ,"support, efforts, relief, earthquake, support",Noto Peninsula,Noto Peninsula,13.2877,64,3
Drone technology has taken off in Japan s disaster relief efforts. The country s first ever large scale drone operation quickly materialized to aid survivors of the devastating Noto Peninsula Earthquake on New Year s Day. ,"Earthquake, devastating, efforts, relief, disaster","Noto Peninsula,  Japan","Japan, Japan, Noto Peninsula",4.4481,73,7
"United States Forces Japan is supporting Japan Self Defense Forces during their ongoing relief efforts for those affected by the January 1, 2024, earthquake on the Noto Peninsula in Ishikawa Prefecture, Japan. forNotoPeninsula ","earthquake, efforts, relief","Japan,  Ishikawa Prefecture,  Noto Peninsula,  Japan,  Japan,  United States","United States Forces Japan, Japan Self Defense Forces, Noto Peninsula, Ishikawa Prefecture",7.625,79,19
ADRA Mobilizes Urgent Relief and Recovery Efforts to Aid Japanese Communities in the Wake of Noto Earthquake ,"Earthquake, Efforts, Relief",Noto,Japanese Communities,5.3142,54,2
"Donations to support Noto Peninsula Earthquake relief efforts. These two organizations accept donations using credit cards. Links on the NHK article see re post . Also, ANA is accepting mileage donations until January 31. ","efforts, relief, Earthquake, support",Noto Peninsula,"Noto Peninsula, ANA, NHK",5.3495,75,9
"Saturday! In support of the earthquake relief efforts on Noto peninsula, pro wrestling comes All Together for the first time in Sapporo! Preview Order in select markets on ABEMA Live! UJPW ","efforts, relief, earthquake, support","Sapporo,  Noto peninsula","Noto, Sapporo, ABEMA Live, UJPW",10.1761,72,14
Nomura announces we will donate 20 million yen to support relief efforts in areas affected by the recent earthquake that struck Japan s Noto Peninsula. Nomura extends its deepest condolences to the victims and their families and we pray for a swift recovery from this disaster. ,"disaster, pray, earthquake, efforts, relief, support","Nomura,  Noto Peninsula,  Japan,  Nomura","The locations mentioned are ""Nomura"" and ""Noto Peninsula."" Thus, they are listed as:, Nomura, Noto Peninsula",3.566,83,27
"SCI is committed to supporting the Noto Peninsula Earthquake relief efforts in Japan. We ve submitted a proposal which contributes 10, 000 from starlay fi s treasury to help those affected by this disaster. ","disaster, efforts, relief, Earthquake","Japan,  Noto Peninsula","Noto,906,Japan",4.9856,73,6
"I have a chronic illness that causes the muscles in my body to atrophy, so I am writing AIArt while wearing a ventilator and receiving medical care at home. The proceeds will be donated to NPOs supporting the Noto Peninsula earthquake relief efforts. NFT ","efforts, relief, earthquake",Noto Peninsula,"Noto Peninsula, California",13.9456,86,5
"More companies and individuals in the past week, including Cover Corporation and Capcom, have donated to the relief efforts after the January 1 earthquake in the Noto Peninsula. ","earthquake, efforts, relief",Noto Peninsula,"Noto, Peninsula",4.2715,64,4
The DalaiLama s representative for Japan and East Asia visited the Red Cross and handed over a donation from Tibetans in Japan for relief efforts in the earthquake stricken Noto Peninsula. Read more ,"earthquake, efforts, relief","Noto Peninsula,  Japan,  Japan","DalaiLama, Japan and East Asia, Red Cross, Tibet, Tibet Autonomous Region, Noto Peninsula",8.1461,71,22
Key Visual Arts has donated nearly 14 million yen for the relief efforts of the January 1 Noto Peninsula earthquake ,"earthquake, efforts, relief",Noto Peninsula,Noto Peninsula,5.6759,54,3
"MONDAY! Six promotions come ALLTOGETHER on one card, as United Japan Pro Wrestling works to benefit relief efforts after the Noto earthquake this January. Full preview Order in select markets on ABEMA Live! UJPW ALLTOGETHER ","earthquake, efforts, relief","Noto,  Japan","Noto, Abama",9.5496,81,5
"Really sad to see Wajima in Ishikawa prefecture, which is next to Noto and was already recovering from the Noto earthquake, is currently besieged with flood waters. This is the scene outside of city hall. ","flood, earthquake","Noto,  Noto,  Ishikawa prefecture,  Wajima","Wajima prefecture, Noto city, city hall, Ishikawa prefecture",5.7057,78,18
The DalaiLama s representative for Japan and East Asia visited the Red Cross and handed over a donation from Tibetans in Japan for relief efforts in the earthquake stricken Noto Peninsula. Read more ,"earthquake, efforts, relief","Noto Peninsula,  Japan,  Japan","Tibet, Noto Peninsula, Tibetan City",6.1007,71,10
This us how disaster relief operations are conducted after the Noto Peninsula Earthquake. Supplies are delivered to isolated communities by GSDF soldiers walking through rugged mountains Hats off to their strenuous efforts! Kind support from overseas is much appreciated ,"support, efforts, Earthquake, relief, disaster",Noto Peninsula,"Noto Peninsula Earthquake, GSDF soldiers, rugged mountains, hats off to their strenuous efforts",4.7852,76,20
"At least 2, 294 people were still stranded in Ishikawa Prefecture on Sunday as snow and sleet hampered rescue and relief efforts, and roads were cut off due to the Noto Peninsula earthquake, Kyodo News reported. The disaster claimed at least 128 lives as of ","disaster, earthquake, efforts, relief, rescue","Kyodo,  Noto Peninsula,  Ishikawa Prefecture","Ishikawa Prefecture, 2 people, 128 lives.",24.3899,90,15
12 hours away! Six promotions come together to celebrate United Japan Pro Wrestling s foundation and support earthquake relief efforts on the Noto peninsula of Japan! ORDER NOW UJPW ALLTOGETHER ,"efforts, relief, earthquake, support","Japan,  Noto peninsula,  Japan","Noto peninsula, Japan",4.9557,69,5
"TEL extends its deepest sympathy to those affected by the earthquake that struck the Noto Peninsula, Ishikawa Prefecture in Japan. We have donated 100 million yen to support relief efforts for affected communities and hope for a quick recovery. ","efforts, relief, support, earthquake","Japan,  Ishikawa Prefecture,  Noto Peninsula","Noto Peninsula, Ishikawa Prefecture",3.1198,78,9
"Fort Wayne Sister Cities the Japanese Saturday School with JAAI the Allen County Public Library will present a charity concert to benefit Noto Takaoka Earthquake relief efforts the Japanese Red Cross on Sun, 6 23 2pm the downtown library. QR code on poster for more info ","efforts, relief, Earthquake","Takaoka,  Noto","Fort Wayne, Allen County, Sunday, QR Code on poster for more info",5.5203,89,15
Emperor Naruhito and Empress Masako wish to visit areas affected by the Noto Peninsula earthquake when the time is right. They do not want to hinder disaster relief efforts. Their Majesties are closely following daily news and information from government. ,"efforts, relief, disaster, earthquake","Noto Peninsula,  Naruhito","Noto, Nara, Masako",5.5076,82,8
Akira Kosemura Lawrence English have created a release to support of relief efforts following the Noto earthquake earlier this month. Please support it if you can. All proceeds to the Japanese Red Cross. room40speaks ,"support, earthquake, efforts, relief, support",Noto,"Noto, English",4.7241,76,4
"Ishikawa Noto Earthquake Emergency Response Almost six months since the devastating earthquake in Ishikawa, Japan on New Year s Day, Peace Boat Disaster Relief PBV PB saigai has published an interim report outlining disasterrelief efforts ","efforts, Relief, Disaster, earthquake, devastating, Emergency, Earthquake","Japan,  Ishikawa,  Noto,  Ishikawa",Ishikawa Noto,6.0703,80,6
"My thoughts prayers are with all those affected by the tragic earthquake in Japan on New Year s Day. I extend my condolences to the people of Japan commend the heroic rescue efforts of relief workers in Wajima, Suzu and Noto to save lives, help the injured find the missing. ","relief, efforts, rescue, earthquake, thoughts","Noto,  Suzu,  Wajima,  Japan,  Japan","Japan, New Year's Day, Wajima, Suzu, Noto",6.2387,89,16
12 HOURS to ALLTOGETHER! Fantastic wrestling for a fantastic cause as promotions combine to support earthquake relief efforts in Noto! Preview Order in select markets on ABEMA Live! UJPW ,"efforts, relief, earthquake, support",Noto,Noto,4.9418,71,2
Just more hours! Six promotions come together to celebrate United Japan Pro Wrestling s foundation and support earthquake relief efforts on the Noto peninsula of Japan! Mutual Love vs. 02Line in action! PPV UJPW ALLTOGETHER ,"efforts, relief, earthquake, support","Japan,  Noto peninsula,  Japan",Noto,6.0581,79,2
JUST PUBLISHED on JAPANForward NPB NOTEBOOK NPB Supporting Noto Peninsula Earthquake Relief Efforts ,"Efforts, Relief, Earthquake",Noto Peninsula,"JAPANForward, NPB, NOTEBOOK, Noto Peninsula",4.0467,55,14
"Shinjuku City is accepting donations to fund relief efforts after the earthquake that struck Ishikawa Prefecture s Noto region this past January 1. Your help is greatly appreciated. For more information, please check the following page ","earthquake, efforts, relief","Noto,  Ishikawa Prefecture","Shinjuku City, Ishikawa Prefecture, s Noto Region",6.3223,78,16
"Japan s emergency is Taiwan s emergency On the 4th, Taiwanese Foreign Minister Wu announced a donation of 60 million yen to Japan for rescue and relief efforts following the Noto Peninsula earthquake. An account for general donations has also been opened. ","earthquake, efforts, relief, rescue, emergency, emergency","Noto Peninsula,  Japan,  Taiwan,  Japan","Japan,Taiwan",5.8461,80,4
"To those who have suffered greatly from the 2024 Noto Peninsula Earthquake, please accept my heartfelt sympathy. I am starting a small special project on my bandcamp in the hope that I can be of some assistance in the current disaster relief efforts and in the restoration of your ","efforts, relief, disaster, assistance, Earthquake",Noto Peninsula,Noto Peninsula,2.1813,87,3
The Pokemon Company donates 50M yen to support Noto Peninsula earthquake relief efforts. A generous contribution in times of need. bitcoin cryptonews donations followforcryptonews ,"efforts, relief, earthquake, support",Noto Peninsula,"""Noto Peninsula, Bitcoin Cryptonews donations, Followronic News donations""",7.4397,66,15
"April 17th is NationalBananaDay in the Bananas are extremely popular among marathon runners! On the TokyoMarathon 2024, in addition to and traditional sweets from Ishikawa Prefecture were distributed as support for the Noto Peninsula Earthquake relief efforts. ","efforts, relief, Earthquake, support","Noto Peninsula,  Ishikawa Prefecture","Bananas, Noto Prefecture, Ishikawa Prefecture",37.6694,86,13
